"Ссылка на объявление","Название","Цена","Метро","Корпус/Этаж","Заселение"
"https://www.pik.ru/flat/831036","2 комнаты, 50.4 м²","19 461 808 ₽","Коломенская
         • Второй Нагатинский","Корпус 1.1, Этаж 24 из 33","Заселение до 15 июня 2025"
"https://www.pik.ru/flat/940429","Студия, 20 м²","6 299 480 ₽","Ж/д станция Мытищи
         • Яуза парк","Корпус 5, Этаж 11 из 24","Заселение до 31 июля 2026"
"https://www.pik.ru/flat/940430","Студия, 20 м²","6 299 480 ₽","Ж/д станция Мытищи
         • Яуза парк","Корпус 5, Этаж 11 из 24","Заселение до 31 июля 2026"
"https://www.pik.ru/flat/940432","2 комнаты, 58.3 м²","14 075 485 ₽","Ж/д станция Мытищи
         • Яуза парк","Корпус 5, Этаж 11 из 24","Заселение до 31 июля 2026"
"https://www.pik.ru/flat/831039","Студия, 19.9 м²","10 783 471 ₽","Коломенская
         • Второй Нагатинский","Корпус 1.1, Этаж 29 из 33","Заселение до 15 июня 2025"
"https://www.pik.ru/flat/831150","1 комната, 31.3 м²","14 459 191 ₽","Коломенская
         • Второй Нагатинский","Корпус 1.1, Этаж 29 из 33","Заселение до 15 июня 2025"
"https://www.pik.ru/flat/832010","1 комната, 41.5 м²","17 145 019 ₽","Коломенская
         • Второй Нагатинский","Корпус 1.3, Этаж 28 из 33","Заселение до 15 июня 2025"
"https://www.pik.ru/flat/832023","Студия, 25.5 м²","12 034 623 ₽","Коломенская
         • Второй Нагатинский","Корпус 1.3, Этаж 25 из 33","Заселение до 15 июня 2025"
"https://www.pik.ru/flat/832197","Студия, 19.9 м²","11 072 479 ₽","Коломенская
         • Второй Нагатинский","Корпус 1.3, Этаж 31 из 33","Заселение до 15 июня 2025"
"https://www.pik.ru/flat/976166","2 комнаты, 49.6 м²","15 901 065 ₽","Текстильщики
         • Волжский парк","Корпус 6.2, Этаж 2 из 24","Заселение до 26 февраля 2027"
"https://www.pik.ru/flat/976171","Студия, 20.1 м²","8 096 239 ₽","Текстильщики
         • Волжский парк","Корпус 6.2, Этаж 2 из 24","Заселение до 26 февраля 2027"
"https://www.pik.ru/flat/900582","2 комнаты, 52.4 м²","11 004 000 ₽","Котельники
         • Белая Дача парк","Корпус 17-18, Этаж 8 из 25","Заселение до 5 октября 2025"
"https://www.pik.ru/flat/867351","1 комната, 32.3 м²","11 115 980 ₽","Саларьево
         • Саларьево парк","Корпус 68.5, Этаж 2 из 24","Заселение до 30 ноября 2025"
"https://www.pik.ru/flat/688140","Студия, 33.4 м²","8 917 800 ₽","Пятницкое шоссе
         • Митинский лес","Корпус 15.1, Этаж 4 из 24","Выдача ключей"
"https://www.pik.ru/flat/912287","Студия, 21.7 м²","5 314 888 ₽","Ильинская 2029 г.
         • Ильинские луга","Корпус 2.10, Этаж 2 из 9","Заселение до 30 октября 2025"
"https://www.pik.ru/flat/637400","2 комнаты, 54.1 м²","9 927 350 ₽","Бульвар Дмитрия Донского
         • Восточное Бутово","Корпус 17, Этаж 10 из 16","Оформление в собственность"
"https://www.pik.ru/flat/873566","1 комната, 42.9 м²","11 179 311 ₽","Ильинская 2029 г.
         • Ильинские луга","Корпус 2.16-2.17, Этаж 5 из 9","Оформление в собственность"
"https://www.pik.ru/flat/940521","3 комнаты, 81.3 м²","18 422 580 ₽","Ж/д станция Мытищи
         • Яуза парк","Корпус 5, Этаж 17 из 24","Заселение до 31 июля 2026"
"https://www.pik.ru/flat/617952","Студия, 26.9 м²","6 719 620 ₽","Бульвар Дмитрия Донского
         • Восточное Бутово","Корпус 18, Этаж 21 из 25","Оформление в собственность"
"https://www.pik.ru/flat/642866","Студия, 23.5 м²","5 076 000 ₽","Бульвар Дмитрия Донского
         • Восточное Бутово","Корпус 42, Этаж 17 из 25","Заселение до 30 ноября 2025"
"https://www.pik.ru/flat/643547","2 комнаты, 56.6 м²","8 863 560 ₽","Бульвар Дмитрия Донского
         • Восточное Бутово","Корпус 41, Этаж 18 из 25","Заселение до 30 ноября 2025"
"https://www.pik.ru/flat/981151","Студия, 19.7 м²","6 777 706 ₽","Саларьево
         • Саларьево парк","Корпус 83.2, Этаж 9 из 9","Заселение до 30 декабря 2027"
"https://www.pik.ru/flat/988317","1 комната, 35.4 м²","9 490 740 ₽","Черкизовская
         • 2-й Иртышский","Корпус 1.5, Этаж 11 из 26","Заселение до 28 февраля 2028"
"https://www.pik.ru/flat/967726","1 комната, 42 м²","16 600 500 ₽","Водный стадион
         • Кронштадтский 9","Корпус 1.1.3, Этаж 19 из 32","Заселение до 30 декабря 2027"
"https://www.pik.ru/flat/983573","Студия, 20.2 м²","8 894 746 ₽","Озёрная
         • Мичуринский парк","Корпус 4.2, Этаж 2 из 24","Заселение до 30 мая 2028"
"https://www.pik.ru/flat/983608","Студия, 22.5 м²","8 641 914 ₽","Озёрная
         • Мичуринский парк","Корпус 4.2, Этаж 4 из 24","Заселение до 30 мая 2028"
"https://www.pik.ru/flat/983777","Студия, 21.9 м²","8 577 792 ₽","Озёрная
         • Мичуринский парк","Корпус 4.2, Этаж 17 из 24","Заселение до 30 мая 2028"
"https://www.pik.ru/flat/983845","3 комнаты, 77 м²","23 483 460 ₽","Озёрная
         • Мичуринский парк","Корпус 4.2, Этаж 23 из 24","Заселение до 30 мая 2028"
"https://www.pik.ru/flat/983864","Студия, 24.6 м²","9 040 647 ₽","Озёрная
         • Мичуринский парк","Корпус 4.3, Этаж 2 из 31","Заселение до 30 мая 2028"
"https://www.pik.ru/flat/984058","Студия, 20.6 м²","7 162 620 ₽","Каширская
         • Москворечье","Корпус 1.1, Этаж 6 из 37","Заселение до 22 января 2028"
"https://www.pik.ru/flat/984224","Студия, 20.6 м²","7 082 280 ₽","Каширская
         • Москворечье","Корпус 1.1, Этаж 7 из 37","Заселение до 22 января 2028"
"https://www.pik.ru/flat/984462","Студия, 25.2 м²","8 328 600 ₽","Каширская
         • Москворечье","Корпус 1.3, Этаж 29 из 39","Заселение до 22 января 2028"
"https://www.pik.ru/flat/984974","Студия, 25.1 м²","8 182 600 ₽","Каширская
         • Москворечье","Корпус 1.3, Этаж 10 из 39","Заселение до 22 января 2028"
"https://www.pik.ru/flat/985076","2 комнаты, 60.6 м²","17 131 620 ₽","Каширская
         • Москворечье","Корпус 1.3, Этаж 4 из 39","Заселение до 22 января 2028"
"https://www.pik.ru/flat/985183","1 комната, 36.8 м²","10 344 480 ₽","Каширская
         • Москворечье","Корпус 1.1, Этаж 30 из 37","Заселение до 22 января 2028"
"https://www.pik.ru/flat/985288","Студия, 20.6 м²","7 102 880 ₽","Каширская
         • Москворечье","Корпус 1.1, Этаж 29 из 37","Заселение до 22 января 2028"
"https://www.pik.ru/flat/985297","2 комнаты, 63.1 м²","17 964 570 ₽","Каширская
         • Москворечье","Корпус 1.1, Этаж 17 из 37","Заселение до 22 января 2028"
"https://www.pik.ru/flat/996397","2 комнаты, 59.9 м²","13 930 344 ₽","Саларьево
         • Саларьево парк","Корпус 83.3, Этаж 2 из 18","Заселение до 30 декабря 2027"
"https://www.pik.ru/flat/999059","1 комната, 35.1 м²","9 276 930 ₽","Кантемировская
         • Кавказский бульвар 51","Корпус 3.6, Этаж 27 из 32","Заселение до 30 апреля 2028"
"https://www.pik.ru/flat/988163","Студия, 22.3 м²","7 008 979 ₽","Черкизовская
         • 2-й Иртышский","Корпус 1.4, Этаж 11 из 16","Заселение до 28 февраля 2028"
"https://www.pik.ru/flat/988200","Студия, 22 м²","7 150 000 ₽","Черкизовская
         • 2-й Иртышский","Корпус 1.5, Этаж 2 из 26","Заселение до 28 февраля 2028"
"https://www.pik.ru/flat/988315","1 комната, 35.4 м²","9 536 760 ₽","Черкизовская
         • 2-й Иртышский","Корпус 1.5, Этаж 11 из 26","Заселение до 28 февраля 2028"
"https://www.pik.ru/flat/988447","Студия, 23.5 м²","7 364 900 ₽","Черкизовская
         • 2-й Иртышский","Корпус 1.5, Этаж 22 из 26","Заселение до 28 февраля 2028"
"https://www.pik.ru/flat/988537","1 комната, 33.8 м²","9 494 420 ₽","Черкизовская
         • 2-й Иртышский","Корпус 1.6, Этаж 9 из 9","Заселение до 28 февраля 2028"
"https://www.pik.ru/flat/988577","1 комната, 37.6 м²","9 772 240 ₽","Черкизовская
         • 2-й Иртышский","Корпус 1.7, Этаж 4 из 20","Заселение до 28 февраля 2028"
"https://www.pik.ru/flat/988595","1 комната, 41.5 м²","11 130 300 ₽","Черкизовская
         • 2-й Иртышский","Корпус 1.7, Этаж 5 из 20","Заселение до 28 февраля 2028"
